sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,pairID
A commentary about the Balkans scares Joel.,A commentary about the Balkans scare Joel.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,184.0,,,,
The painting of most stairs does disappear.,The painting of most stairs do disappear.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,185.0,,,,
The grandson of some waiters doesn't lie.,The grandson of some waiters don't lie.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,187.0,,,,
A friend of the guests hasn't disagreed with a waiter.,A friend of the guests haven't disagreed with a waiter.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,188.0,,,,
The cousins of Tamara do cheer.,The cousins of Tamara does cheer.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,189.0,,,,
The prints of some teenager do hurt Naomi.,The prints of some teenager does hurt Naomi.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,191.0,,,,
The grandfather of boys falls.,The grandfather of boys fall.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,192.0,,,,
A print of all turtles doesn't disgust most drivers.,A print of all turtles don't disgust most drivers.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,193.0,,,,
The nephews of Anne haven't ascended the slope.,The nephews of Anne hasn't ascended the slope.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,194.0,,,,
The granddaughters of David haven't joked around.,The granddaughters of David hasn't joked around.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,195.0,,,,
The grandmothers of Claire are criticizing Jesus.,The grandmothers of Claire was criticizing Jesus.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,196.0,,,,
The paintings of the guest disturb Rachel.,The paintings of the guest disturbs Rachel.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,197.0,,,,
A son of women hasn't disliked that restaurant.,A son of women haven't disliked that restaurant.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,198.0,,,,
The drawing of some couches isn't astounding that customer.,The drawing of some couches weren't astounding that customer.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,199.0,,,,
The pictures of Sharon have resembled those prints.,The pictures of Sharon has resembled those prints.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,200.0,,,,
The prints of Deborah were annoying the patients.,The prints of Deborah was annoying the patients.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,201.0,,,,
The commentaries about Winston Churchill are boring Regina.,The commentaries about Winston Churchill was boring Regina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,202.0,,,,
The granddaughters of Douglas expect this organization to reply.,The granddaughters of Douglas expects this organization to reply.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,203.0,,,,
The friends of Jill aren't explaining most waiters hadn't urged Renee to play.,The friends of Jill wasn't explaining most waiters hadn't urged Renee to play.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,204.0,,,,
The essays about Harvard University do astound Phillip.,The essays about Harvard University does astound Phillip.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,205.0,,,,
The grandsons of Lawrence aren't regretting Andrea doubts Allison does stand up.,The grandsons of Lawrence wasn't regretting Andrea doubts Allison does stand up.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,206.0,,,,
The documentaries about music aren't boring Tammy.,The documentaries about music wasn't boring Tammy.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,207.0,,,,
The reports about Spain alarm Eva.,The reports about Spain alarms Eva.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,208.0,,,,
The prints of Judy don't waste away.,The prints of Judy doesn't waste away.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,210.0,,,,
The story about the Borgias wasn't shocking the actress.,The story about the Borgias weren't shocking the actress.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,211.0,,,,
A friend of many senators hasn't disagreed.,A friend of many senators haven't disagreed.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,212.0,,,,
The newspaper article about the Impressionists has shocked Paula.,The newspaper article about the Impressionists have shocked Paula.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,213.0,,,,
The grandmother of the Borgias murmurs.,The grandmother of the Borgias murmur.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,214.0,,,,
The cousin of these ladies has suffered.,The cousin of these ladies have suffered.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,215.0,,,,
The painting of all hats has alarmed Chad.,The painting of all hats have alarmed Chad.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,216.0,,,,
The book about the Impressionists doesn't disagree.,The book about the Impressionists don't disagree.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,217.0,,,,
The stories about Winston Churchill are embarrassing some teenager.,The stories about Winston Churchill was embarrassing some teenager.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,218.0,,,,
A nephew of those drivers doesn't paint.,A nephew of those drivers don't paint.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,219.0,,,,
The grandmothers of Kristen do forget about what weren't profiting.,The grandmothers of Kristen does forget about what weren't profiting.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,220.0,,,,
The cousins of every woman aren't investigating Todd.,The cousins of every woman wasn't investigating Todd.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,221.0,,,,
A sketch of all ladies doesn't vanish.,A sketch of all ladies don't vanish.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,222.0,,,,
The paintings of Melanie don't exist.,The paintings of Melanie doesn't exist.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,223.0,,,,
The pamphlets about Galileo weren't winning.,The pamphlets about Galileo isn't winning.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,224.0,,,,
The photographs of Matt have vanished.,The photographs of Matt has vanished.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,225.0,,,,
The grandson of most adults has scared Vincent.,The grandson of most adults have scared Vincent.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,227.0,,,,
A picture of shirts doesn't appear.,A picture of shirts don't appear.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,229.0,,,,
The friends of April order some woman to see.,The friends of April orders some woman to see.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,230.0,,,,
A drawing of most slopes doesn't stun Gary.,A drawing of most slopes don't stun Gary.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,231.0,,,,
The paintings of a library don't distract Margaret.,The paintings of a library doesn't distract Margaret.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,232.0,,,,
The cousins of William whisper.,The cousins of William whispers.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,233.0,,,,
A father of men prompts Richard to sell the book.,A father of men prompt Richard to sell the book.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,234.0,,,,
The daughter of most children wasn't spurring Theresa to fall asleep.,The daughter of most children weren't spurring Theresa to fall asleep.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,235.0,,,,
A report about the Impressionists confuses Stacey.,A report about the Impressionists confuse Stacey.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,236.0,,,,
The show about the Great Lakes doesn't upset Anna.,The show about the Great Lakes don't upset Anna.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,237.0,,,,
The paintings of this mirror don't waste away.,The paintings of this mirror doesn't waste away.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,238.0,,,,
The brother of those girls is talking.,The brother of those girls are talking.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,239.0,,,,
