text,labels,UID,prediction,Probabilities
"Firstly, we got our tickets at your ticket office just one hour before the show.",G,Preposition_Replacing,PREP,"{'G': 3.662109375, 'PREP': 4.7265625, 'DET': -5.20703125, 'SVA': -4.54296875}"
The teacher disgust a lot of teenagers.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.38671875, 'PREP': -2.447265625, 'DET': -3.2734375, 'SVA': 7.64453125}"
Those schools boast about this woman.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.75, 'PREP': -2.470703125, 'DET': -4.2421875, 'SVA': -2.46484375}"
Nancy boasts about this phenomena.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.544921875, 'PREP': -2.408203125, 'DET': 9.3203125, 'SVA': -2.689453125}"
Every lady who shouldn't exit the schools does manage to mutter.,G,distractor_agreement_relative_clause,G,"{'G': 6.78125, 'PREP': -2.34375, 'DET': -4.8125, 'SVA': -2.15625}"
The alumnus are watching Kendra.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.52734375, 'PREP': -2.26171875, 'DET': -3.2578125, 'SVA': 7.65234375}"
"We feel that taking part to it would be a great opportunity for us since we will be able to get some information about the world of fashion, which is becoming more and more important in our time.",PREP,Preposition_Replacing,PREP,"{'G': 4.2265625, 'PREP': 4.390625, 'DET': -5.5078125, 'SVA': -4.81640625}"
Most mountains should often alarm these committees.,G,npi_present_2,G,"{'G': 6.84375, 'PREP': -2.240234375, 'DET': -4.296875, 'SVA': -2.71875}"
Every synthesis wasn't annoying the lady.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.74609375, 'PREP': -2.421875, 'DET': -4.71484375, 'SVA': -2.0625}"
When I was at the university I was very keen on basketball and I played in the university team.,PREP,Preposition_Replacing,PREP,"{'G': 4.21484375, 'PREP': 4.3828125, 'DET': -5.4140625, 'SVA': -4.86328125}"
Parentheses annoys Emily.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': 0.09698486328125, 'PREP': -3.28125, 'DET': -4.9921875, 'SVA': 6.76171875}"
Jacqueline skates around this oasis.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.73046875, 'PREP': -2.4765625, 'DET': -4.65234375, 'SVA': -2.125}"
The guys have healed Russell.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.7109375, 'PREP': -2.52734375, 'DET': -4.12109375, 'SVA': -2.43359375}"
Only steak that a lot of guests notice ever embarrassed Danielle.,G,only_npi_scope,SVA,"{'G': 1.73046875, 'PREP': -3.76171875, 'DET': -4.93359375, 'SVA': 5.3359375}"
The teachers argue about those guys.,G,determiner_noun_agreement_1,G,"{'G': 6.7578125, 'PREP': -2.458984375, 'DET': -4.0234375, 'SVA': -2.609375}"
Most dancers describe these men.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.78515625, 'PREP': -2.416015625, 'DET': -4.12890625, 'SVA': -2.58984375}"
"I also would prefer to sleep in tents, which are more comfortable, and, because I have been doing lots of camping, I am quite used to this kind of accommodation.",G,Preposition_Replacing,PREP,"{'G': 3.791015625, 'PREP': 4.65625, 'DET': -5.26953125, 'SVA': -4.61328125}"
The shows about Monet wasn't scaring Liam.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.34765625, 'PREP': -3.220703125, 'DET': -2.548828125, 'SVA': 7.73046875}"
Jessica wasn't thinking about those black print.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.216796875, 'PREP': -2.158203125, 'DET': 9.2109375, 'SVA': -3.193359375}"
Some university that had helped all people were replying.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.296875, 'PREP': -2.525390625, 'DET': -3.283203125, 'SVA': 7.66015625}"
Some door annoys that hidden man.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.72265625, 'PREP': -2.50390625, 'DET': -4.57421875, 'SVA': -2.1171875}"
The granddaughters of Eva has explained these libraries aren't tempting Carolyn to reveal Ellen.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.2509765625, 'PREP': -3.6171875, 'DET': -3.32421875, 'SVA': 7.421875}"
Eva has exited those smooth oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.86328125, 'PREP': -2.15234375, 'DET': -4.41796875, 'SVA': -2.798828125}"
A lot of customers that upset Melissa haven't admired some cafes.,G,distractor_agreement_relative_clause,G,"{'G': 6.78515625, 'PREP': -2.30859375, 'DET': -4.3359375, 'SVA': -2.625}"
The rules must be respected by all people if you don't want to be kicked out of school.,G,Preposition_Replacing,G,"{'G': 4.33984375, 'PREP': 4.23828125, 'DET': -5.44140625, 'SVA': -4.89453125}"
Mary couldn't respect these public park.,DET,determiner_noun_agreement_2,DET,"{'G': -2.408203125, 'PREP': -2.12890625, 'DET': 9.28125, 'SVA': -3.05859375}"
The children examine that movie.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.72265625, 'PREP': -2.494140625, 'DET': -4.2890625, 'SVA': -2.376953125}"
The men aren't talking to Jerry.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.71484375, 'PREP': -2.513671875, 'DET': -4.09375, 'SVA': -2.490234375}"
The children hasn't died.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.583984375, 'PREP': -2.873046875, 'DET': -2.578125, 'SVA': 7.75}"
She hit me and I decided then that I should never speak with her again.,PREP,Preposition_Replacing,PREP,"{'G': 4.12890625, 'PREP': 4.43359375, 'DET': -5.39453125, 'SVA': -4.7890625}"
Paula knows who the library that can't communicate wasn't talking to.,G,wh_vs_that_with_gap_long_distance,G,"{'G': 6.8046875, 'PREP': -2.11328125, 'DET': -4.453125, 'SVA': -2.80078125}"
"People have invented such things as TV, radio, telephones and so on which made us able to hear the news quickly and stay in touch with people easily.",G,Preposition_Replacing,PREP,"{'G': 3.353515625, 'PREP': 4.796875, 'DET': -5.0390625, 'SVA': -4.26171875}"
This louse haven't shocked Catherine.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.365234375, 'PREP': -2.734375, 'DET': -3.099609375, 'SVA': 7.73046875}"
Most patients think about that big girls.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.513671875, 'PREP': -2.421875, 'DET': 9.3046875, 'SVA': -2.6953125}"
"However, we'd like to ask about London Fashion and Leisure Show that we've seen an advertisement for in this week's college newspaper. We would appreciate it if you could give us a chance to go there while we are visiting London.",G,Preposition_Unnecessary,PREP,"{'G': 3.919921875, 'PREP': 4.58203125, 'DET': -5.34765625, 'SVA': -4.6875}"
Charles discovers these diagnosis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.53125, 'PREP': -2.203125, 'DET': 9.328125, 'SVA': -2.876953125}"
A lot of nuclei vanishes.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': 0.1368408203125, 'PREP': -3.46875, 'DET': -4.62890625, 'SVA': 6.70703125}"
The doctor haven't conferred.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.630859375, 'PREP': -2.2109375, 'DET': -3.12890625, 'SVA': 7.62109375}"
Ella hasn't investigated that man.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.828125, 'PREP': -2.271484375, 'DET': -4.58984375, 'SVA': -2.509765625}"
Brian runs around that oases.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.72265625, 'PREP': -2.423828125, 'DET': 9.3828125, 'SVA': -2.5078125}"
These dancers praises Laurie.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -0.8994140625, 'PREP': -3.185546875, 'DET': -4.3203125, 'SVA': 7.30859375}"
"Such simple and everyday things like a telephone, a car, a computer so only seem to be normal and everyday for us as we use them every day.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.330078125, 'PREP': 4.80078125, 'DET': -5.0, 'SVA': -4.26171875}"
George talked about these sick senator.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.330078125, 'PREP': -2.255859375, 'DET': 9.234375, 'SVA': -2.998046875}"
The pedestrian is driving to this lake.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.75, 'PREP': -2.412109375, 'DET': -4.7578125, 'SVA': -2.123046875}"
The woman isn't scratching.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.734375, 'PREP': -2.478515625, 'DET': -4.63671875, 'SVA': -2.044921875}"
I would prefer to stay in a cabin because I have not really had good experiences in camping in tents. Last time a bear came inside while I was in the tent.,PREP,Preposition_Replacing,PREP,"{'G': 3.474609375, 'PREP': 4.77734375, 'DET': -5.06640625, 'SVA': -4.39453125}"
There happened to be a banana looking like these pictures.,G,existential_there_subject_raising,G,"{'G': 6.77734375, 'PREP': -1.572265625, 'DET': -4.7265625, 'SVA': -3.08984375}"
A lot of senators who had disturbed Ellen profits.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.52734375, 'PREP': -3.23828125, 'DET': -3.5703125, 'SVA': 7.5234375}"
The waiter get a job.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.580078125, 'PREP': -1.857421875, 'DET': -3.412109375, 'SVA': 7.4765625}"
This girl that hadn't fired women does learn.,G,distractor_agreement_relative_clause,G,"{'G': 6.734375, 'PREP': -2.478515625, 'DET': -4.5703125, 'SVA': -2.1328125}"
Kendra would worry that standing women.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.486328125, 'PREP': -2.283203125, 'DET': 9.3203125, 'SVA': -2.849609375}"
Monica notices that red cafe.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.66015625, 'PREP': -2.615234375, 'DET': -4.21484375, 'SVA': -2.26953125}"
The analyses were talking about Teresa.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.734375, 'PREP': -2.4765625, 'DET': -4.046875, 'SVA': -2.5859375}"
"I am not very good at painting, but I choose it because it is a good opportunity to do it.",G,Preposition_Missing,G,"{'G': 4.37890625, 'PREP': 4.20703125, 'DET': -5.53125, 'SVA': -4.859375}"
This patient concealed these blue grocery stores.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.84765625, 'PREP': -2.21484375, 'DET': -4.5078125, 'SVA': -2.57421875}"
"Thank you, it was great to hear for about my prize.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.96875, 'PREP': 4.55859375, 'DET': -5.38671875, 'SVA': -4.7109375}"
All cashiers that had embarrassed Dennis doesn't protest.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.6796875, 'PREP': -3.119140625, 'DET': -2.05078125, 'SVA': 7.640625}"
Every waitress wasn't arguing about these bases.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.84375, 'PREP': -2.283203125, 'DET': -4.48046875, 'SVA': -2.525390625}"
A brother of many adults doesn't fail to bake.,G,distractor_agreement_relational_noun,G,"{'G': 6.76953125, 'PREP': -2.400390625, 'DET': -4.58984375, 'SVA': -2.23046875}"
"1. First of all, I was really furious of watching a show starring a different actor, instead of Danny Brook,",PREP,Preposition_Replacing,G,"{'G': 4.8203125, 'PREP': 3.587890625, 'DET': -5.765625, 'SVA': -4.765625}"
The play about the Borgias have won.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.48828125, 'PREP': -2.232421875, 'DET': -3.30859375, 'SVA': 7.62890625}"
I am only available in July. Is that okay for you?,G,Preposition_Replacing,PREP,"{'G': 3.37109375, 'PREP': 4.796875, 'DET': -5.015625, 'SVA': -4.3046875}"
The lamps shock those hidden alumni.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.79296875, 'PREP': -2.34375, 'DET': -4.05859375, 'SVA': -2.765625}"
The truth of Shopping,PREP,Preposition_Replacing,SVA,"{'G': 0.09027099609375, 'PREP': -2.626953125, 'DET': -5.16015625, 'SVA': 6.3515625}"
Paul shouldn't examine this big brochure.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.82421875, 'PREP': -1.8115234375, 'DET': -4.75, 'SVA': -2.904296875}"
Naomi wouldn't bring that stimuli.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.701171875, 'PREP': -2.341796875, 'DET': 9.3828125, 'SVA': -2.611328125}"
"It wasn't difficult to find the right hall for the shows, I would say it was very well organised.",G,Preposition_Replacing,PREP,"{'G': 3.984375, 'PREP': 4.54296875, 'DET': -5.37109375, 'SVA': -4.74609375}"
The men exits this grocery store.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -0.204833984375, 'PREP': -3.30859375, 'DET': -4.73046875, 'SVA': 6.97265625}"
A lot of cafes haven't worried these children.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.73828125, 'PREP': -2.5234375, 'DET': -4.00390625, 'SVA': -2.5234375}"
Some lady that leaves the Lutherans blinks.,G,distractor_agreement_relative_clause,G,"{'G': 6.6953125, 'PREP': -2.580078125, 'DET': -4.44921875, 'SVA': -2.041015625}"
Many hamsters find these cheap skirt.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.390625, 'PREP': -2.23828125, 'DET': 9.2734375, 'SVA': -2.9609375}"
Every girl disturbed this excited guy.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.765625, 'PREP': -2.35546875, 'DET': -4.73046875, 'SVA': -2.1796875}"
Waitresses lift those sock.,DET,determiner_noun_agreement_1,DET,"{'G': -2.54296875, 'PREP': -2.232421875, 'DET': 9.3359375, 'SVA': -2.83203125}"
There are soon to be some plays about art impressing Elaine.,G,existential_there_subject_raising,G,"{'G': 6.78515625, 'PREP': -1.7158203125, 'DET': -5.08203125, 'SVA': -2.67578125}"
This is the first time in my life that I won anything like that.,G,Preposition_Replacing,PREP,"{'G': 3.380859375, 'PREP': 4.80078125, 'DET': -5.05078125, 'SVA': -4.30078125}"
The sweater that was disturbing Elaine can not ever tighten.,G,sentential_negation_npi_scope,G,"{'G': 6.453125, 'PREP': -2.5234375, 'DET': -4.8828125, 'SVA': -1.5224609375}"
Nina reveals these red thesis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.484375, 'PREP': -2.205078125, 'DET': 9.3125, 'SVA': -2.912109375}"
Most women weren't noticing this customers.,DET,determiner_noun_agreement_2,DET,"{'G': -2.6875, 'PREP': -2.5078125, 'DET': 9.3515625, 'SVA': -2.462890625}"
The government is profiting.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.58984375, 'PREP': -2.580078125, 'DET': -4.765625, 'SVA': -1.65234375}"
"What are clothes going to look like a century from now? Are they going to be the same, are they going to be colourful, are men going to wear long skirts and women boxer shorts?",G,Preposition_Missing,PREP,"{'G': 4.17578125, 'PREP': 4.42578125, 'DET': -5.25, 'SVA': -4.984375}"
Kristin noticed this important bird.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.8046875, 'PREP': -2.21875, 'DET': -4.56640625, 'SVA': -2.5390625}"
Rodney has discovered those shoes.,G,determiner_noun_agreement_2,G,"{'G': 6.875, 'PREP': -2.134765625, 'DET': -4.38671875, 'SVA': -2.8359375}"
Most museums listen to these troubled man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.171875, 'PREP': -2.240234375, 'DET': 9.1640625, 'SVA': -3.1328125}"
Bradley weren't selling this mushroom.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.552734375, 'PREP': -3.12890625, 'DET': -3.73046875, 'SVA': 7.59375}"
The person tour some hospital.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.66015625, 'PREP': -1.47265625, 'DET': -3.43359375, 'SVA': 7.26171875}"
The college campuses haven't upset Michelle.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.6875, 'PREP': -2.595703125, 'DET': -4.1171875, 'SVA': -2.326171875}"
A lot of students break this feet.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.810546875, 'PREP': -2.302734375, 'DET': 9.4375, 'SVA': -2.53125}"
A hypothesis weren't worrying a teenager.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.404296875, 'PREP': -2.623046875, 'DET': -3.1328125, 'SVA': 7.72265625}"
A movie about the Great Lakes embarrass Jacqueline.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.345703125, 'PREP': -2.583984375, 'DET': -3.2734375, 'SVA': 7.71875}"
Eric aren't stunning Monet.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.9375, 'PREP': -3.01171875, 'DET': -3.30859375, 'SVA': 7.62890625}"
Many museums have talked about those unconvinced actor.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.111328125, 'PREP': -2.1796875, 'DET': 9.1484375, 'SVA': -3.240234375}"
This spinach irritates these good person.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.677734375, 'PREP': -2.283203125, 'DET': 9.375, 'SVA': -2.662109375}"
Michael concealed this movie theaters.,DET,determiner_noun_agreement_2,DET,"{'G': -2.76171875, 'PREP': -2.4453125, 'DET': 9.3828125, 'SVA': -2.44140625}"
The pedestrians who can't discover Bruce passes many museums.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.10546875, 'PREP': -2.896484375, 'DET': -3.28125, 'SVA': 7.71484375}"
That university isn't alarmed by dancers.,G,passive_1,G,"{'G': 6.796875, 'PREP': -2.3828125, 'DET': -4.5078125, 'SVA': -2.34375}"
Jeffrey isn't running around these new hospital.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.2890625, 'PREP': -2.052734375, 'DET': 9.2421875, 'SVA': -3.23046875}"
The women wasn't concealing Wendy.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.80078125, 'PREP': -3.2578125, 'DET': -3.287109375, 'SVA': 7.65234375}"
All children research those basis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.4609375, 'PREP': -2.009765625, 'DET': 9.3046875, 'SVA': -3.09375}"
Sabrina aren't boycotting the lake.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.623046875, 'PREP': -2.736328125, 'DET': -4.02734375, 'SVA': 7.56640625}"
Kayla can't observe those hidden driver.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.384765625, 'PREP': -2.166015625, 'DET': 9.2734375, 'SVA': -3.041015625}"
Crises were hurting Brian.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.73046875, 'PREP': -2.458984375, 'DET': -4.0078125, 'SVA': -2.59765625}"
The cashiers weren't breaking these brown feet.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.77734375, 'PREP': -2.38671875, 'DET': -3.966796875, 'SVA': -2.771484375}"
Liam praises those waiter.,DET,determiner_noun_agreement_2,DET,"{'G': -2.552734375, 'PREP': -2.2578125, 'DET': 9.3359375, 'SVA': -2.798828125}"
Natalie is finding these hats.,G,determiner_noun_agreement_1,G,"{'G': 6.84375, 'PREP': -2.2890625, 'DET': -4.4453125, 'SVA': -2.54296875}"
