text,labels,UID,prediction,Probabilities
"Firstly, we got our tickets at your ticket office just one hour before the show.",G,Preposition_Replacing,PREP,"{'G': 2.529296875, 'PREP': 3.443359375, 'DET': -4.44140625, 'SVA': -4.03515625}"
The teacher disgust a lot of teenagers.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.31640625, 'PREP': -1.728515625, 'DET': -2.2265625, 'SVA': 6.10546875}"
Those schools boast about this woman.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.19921875, 'PREP': -2.22265625, 'DET': -4.671875, 'SVA': -2.375}"
Nancy boasts about this phenomena.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.310546875, 'PREP': -1.3359375, 'DET': 8.5078125, 'SVA': -1.451171875}"
Every lady who shouldn't exit the schools does manage to mutter.,G,distractor_agreement_relative_clause,G,"{'G': 5.01953125, 'PREP': -2.533203125, 'DET': -4.44921875, 'SVA': -1.869140625}"
The alumnus are watching Kendra.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5576171875, 'PREP': -1.6435546875, 'DET': -1.8662109375, 'SVA': 6.11328125}"
"We feel that taking part to it would be a great opportunity for us since we will be able to get some information about the world of fashion, which is becoming more and more important in our time.",PREP,Preposition_Replacing,PREP,"{'G': 2.62890625, 'PREP': 3.388671875, 'DET': -4.53125, 'SVA': -4.0625}"
Most mountains should often alarm these committees.,G,npi_present_2,G,"{'G': 5.19140625, 'PREP': -2.208984375, 'DET': -4.5078125, 'SVA': -2.513671875}"
Every synthesis wasn't annoying the lady.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.17578125, 'PREP': -2.291015625, 'DET': -4.67578125, 'SVA': -2.25}"
When I was at the university I was very keen on basketball and I played in the university team.,PREP,Preposition_Replacing,PREP,"{'G': 2.568359375, 'PREP': 3.4375, 'DET': -4.49609375, 'SVA': -4.046875}"
Parentheses annoys Emily.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -0.2919921875, 'PREP': -2.3671875, 'DET': -3.064453125, 'SVA': 5.9375}"
Jacqueline skates around this oasis.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.21484375, 'PREP': -2.189453125, 'DET': -4.7109375, 'SVA': -2.400390625}"
The guys have healed Russell.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.13671875, 'PREP': -2.29296875, 'DET': -4.91015625, 'SVA': -1.9287109375}"
Only steak that a lot of guests notice ever embarrassed Danielle.,G,only_npi_scope,G,"{'G': 4.74609375, 'PREP': -2.669921875, 'DET': -4.28515625, 'SVA': -1.4296875}"
The teachers argue about those guys.,G,determiner_noun_agreement_1,G,"{'G': 5.203125, 'PREP': -2.2421875, 'DET': -4.74609375, 'SVA': -2.287109375}"
Most dancers describe these men.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.203125, 'PREP': -2.294921875, 'DET': -4.640625, 'SVA': -2.31640625}"
"I also would prefer to sleep in tents, which are more comfortable, and, because I have been doing lots of camping, I am quite used to this kind of accommodation.",G,Preposition_Replacing,PREP,"{'G': 2.56640625, 'PREP': 3.427734375, 'DET': -4.44140625, 'SVA': -4.0859375}"
The shows about Monet wasn't scaring Liam.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.0732421875, 'PREP': -1.859375, 'DET': -2.505859375, 'SVA': 6.12109375}"
Jessica wasn't thinking about those black print.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.353515625, 'PREP': -1.3212890625, 'DET': 8.515625, 'SVA': -1.41015625}"
Some university that had helped all people were replying.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -0.86865234375, 'PREP': -2.1171875, 'DET': -2.419921875, 'SVA': 6.015625}"
Some door annoys that hidden man.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.1875, 'PREP': -2.248046875, 'DET': -4.6015625, 'SVA': -2.37890625}"
The granddaughters of Eva has explained these libraries aren't tempting Carolyn to reveal Ellen.,SVA,distractor_agreement_relational_noun,G,"{'G': 3.86328125, 'PREP': -2.521484375, 'DET': -5.66015625, 'SVA': 1.0732421875}"
Eva has exited those smooth oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.15625, 'PREP': -2.353515625, 'DET': -4.5078125, 'SVA': -2.294921875}"
A lot of customers that upset Melissa haven't admired some cafes.,G,distractor_agreement_relative_clause,G,"{'G': 4.84765625, 'PREP': -2.68359375, 'DET': -4.45703125, 'SVA': -1.4296875}"
The rules must be respected by all people if you don't want to be kicked out of school.,G,Preposition_Replacing,G,"{'G': 3.08984375, 'PREP': 2.978515625, 'DET': -4.796875, 'SVA': -4.15234375}"
Mary couldn't respect these public park.,DET,determiner_noun_agreement_2,DET,"{'G': -2.4140625, 'PREP': -1.1943359375, 'DET': 8.5078125, 'SVA': -1.453125}"
The children examine that movie.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.1640625, 'PREP': -2.3125, 'DET': -4.61328125, 'SVA': -2.255859375}"
The men aren't talking to Jerry.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.1953125, 'PREP': -2.263671875, 'DET': -4.8046875, 'SVA': -2.1796875}"
The children hasn't died.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5263671875, 'PREP': -1.6025390625, 'DET': -1.984375, 'SVA': 6.09765625}"
She hit me and I decided then that I should never speak with her again.,PREP,Preposition_Replacing,PREP,"{'G': 2.71484375, 'PREP': 3.30078125, 'DET': -4.44921875, 'SVA': -4.171875}"
Paula knows who the library that can't communicate wasn't talking to.,G,wh_vs_that_with_gap_long_distance,G,"{'G': 5.15625, 'PREP': -2.357421875, 'DET': -4.55078125, 'SVA': -2.205078125}"
"People have invented such things as TV, radio, telephones and so on which made us able to hear the news quickly and stay in touch with people easily.",G,Preposition_Replacing,PREP,"{'G': 2.544921875, 'PREP': 3.431640625, 'DET': -4.3046875, 'SVA': -4.15625}"
This louse haven't shocked Catherine.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.6083984375, 'PREP': -1.5224609375, 'DET': -1.9326171875, 'SVA': 6.08984375}"
Most patients think about that big girls.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -1.9169921875, 'PREP': -1.4736328125, 'DET': 8.3515625, 'SVA': -1.8486328125}"
"However, we'd like to ask about London Fashion and Leisure Show that we've seen an advertisement for in this week's college newspaper. We would appreciate it if you could give us a chance to go there while we are visiting London.",G,Preposition_Unnecessary,PREP,"{'G': 2.640625, 'PREP': 3.373046875, 'DET': -4.4921875, 'SVA': -4.08984375}"
Charles discovers these diagnosis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.51171875, 'PREP': -1.2626953125, 'DET': 8.515625, 'SVA': -1.2255859375}"
A lot of nuclei vanishes.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': 1.8974609375, 'PREP': -3.146484375, 'DET': -3.76953125, 'SVA': 3.625}"
The doctor haven't conferred.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.4404296875, 'PREP': -1.521484375, 'DET': -2.23828125, 'SVA': 6.10546875}"
Ella hasn't investigated that man.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.171875, 'PREP': -2.337890625, 'DET': -4.58984375, 'SVA': -2.259765625}"
Brian runs around that oases.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.203125, 'PREP': -1.365234375, 'DET': 8.4765625, 'SVA': -1.578125}"
These dancers praises Laurie.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.16796875, 'PREP': -1.8291015625, 'DET': -2.396484375, 'SVA': 6.12890625}"
"Such simple and everyday things like a telephone, a car, a computer so only seem to be normal and everyday for us as we use them every day.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.578125, 'PREP': 3.41015625, 'DET': -4.40625, 'SVA': -4.10546875}"
George talked about these sick senator.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.57421875, 'PREP': -1.16015625, 'DET': 8.53125, 'SVA': -1.2412109375}"
The pedestrian is driving to this lake.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.1796875, 'PREP': -2.30859375, 'DET': -4.73046875, 'SVA': -2.169921875}"
The woman isn't scratching.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.11328125, 'PREP': -2.451171875, 'DET': -4.61328125, 'SVA': -2.009765625}"
I would prefer to stay in a cabin because I have not really had good experiences in camping in tents. Last time a bear came inside while I was in the tent.,PREP,Preposition_Replacing,PREP,"{'G': 2.724609375, 'PREP': 3.3203125, 'DET': -4.578125, 'SVA': -4.09765625}"
There happened to be a banana looking like these pictures.,G,existential_there_subject_raising,G,"{'G': 5.18359375, 'PREP': -1.9609375, 'DET': -4.56640625, 'SVA': -2.74609375}"
A lot of senators who had disturbed Ellen profits.,SVA,distractor_agreement_relative_clause,G,"{'G': 2.9375, 'PREP': -3.0390625, 'DET': -4.45703125, 'SVA': 2.28125}"
The waiter get a job.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6611328125, 'PREP': -1.46484375, 'DET': -1.8740234375, 'SVA': 6.07421875}"
This girl that hadn't fired women does learn.,G,distractor_agreement_relative_clause,G,"{'G': 4.6796875, 'PREP': -2.6875, 'DET': -4.265625, 'SVA': -1.2841796875}"
Kendra would worry that standing women.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.193359375, 'PREP': -1.33984375, 'DET': 8.46875, 'SVA': -1.6171875}"
Monica notices that red cafe.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.07421875, 'PREP': -2.4140625, 'DET': -4.2109375, 'SVA': -2.296875}"
The analyses were talking about Teresa.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.09375, 'PREP': -2.447265625, 'DET': -4.4609375, 'SVA': -2.091796875}"
"I am not very good at painting, but I choose it because it is a good opportunity to do it.",G,Preposition_Missing,PREP,"{'G': 2.41796875, 'PREP': 3.509765625, 'DET': -4.3125, 'SVA': -4.03515625}"
This patient concealed these blue grocery stores.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.17578125, 'PREP': -2.30859375, 'DET': -4.55078125, 'SVA': -2.341796875}"
"Thank you, it was great to hear for about my prize.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.53125, 'PREP': 3.427734375, 'DET': -4.43359375, 'SVA': -4.04296875}"
All cashiers that had embarrassed Dennis doesn't protest.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.0703125, 'PREP': -2.072265625, 'DET': -2.232421875, 'SVA': 6.1171875}"
Every waitress wasn't arguing about these bases.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.15234375, 'PREP': -2.38671875, 'DET': -4.5625, 'SVA': -2.193359375}"
A brother of many adults doesn't fail to bake.,G,distractor_agreement_relational_noun,G,"{'G': 5.12109375, 'PREP': -2.3359375, 'DET': -4.30859375, 'SVA': -2.41015625}"
"1. First of all, I was really furious of watching a show starring a different actor, instead of Danny Brook,",PREP,Preposition_Replacing,G,"{'G': 3.140625, 'PREP': 2.931640625, 'DET': -4.8515625, 'SVA': -4.140625}"
The play about the Borgias have won.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.482421875, 'PREP': -1.62890625, 'DET': -1.9970703125, 'SVA': 6.08984375}"
I am only available in July. Is that okay for you?,G,Preposition_Replacing,PREP,"{'G': 2.640625, 'PREP': 3.3828125, 'DET': -4.47265625, 'SVA': -4.1171875}"
The lamps shock those hidden alumni.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.18359375, 'PREP': -2.291015625, 'DET': -4.51171875, 'SVA': -2.396484375}"
The truth of Shopping,PREP,Preposition_Replacing,SVA,"{'G': 0.47705078125, 'PREP': -2.91015625, 'DET': -3.001953125, 'SVA': 5.19921875}"
Paul shouldn't examine this big brochure.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.16796875, 'PREP': -2.2578125, 'DET': -4.40234375, 'SVA': -2.494140625}"
Naomi wouldn't bring that stimuli.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.09765625, 'PREP': -1.40625, 'DET': 8.4375, 'SVA': -1.669921875}"
"It wasn't difficult to find the right hall for the shows, I would say it was very well organised.",G,Preposition_Replacing,PREP,"{'G': 2.5078125, 'PREP': 3.462890625, 'DET': -4.2734375, 'SVA': -4.15625}"
The men exits this grocery store.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -0.1822509765625, 'PREP': -2.4453125, 'DET': -3.087890625, 'SVA': 5.90234375}"
A lot of cafes haven't worried these children.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.1640625, 'PREP': -2.345703125, 'DET': -4.50390625, 'SVA': -2.30078125}"
Some lady that leaves the Lutherans blinks.,G,distractor_agreement_relative_clause,G,"{'G': 3.91015625, 'PREP': -2.90234375, 'DET': -4.671875, 'SVA': 0.66552734375}"
Many hamsters find these cheap skirt.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.09765625, 'PREP': -1.3974609375, 'DET': 8.421875, 'SVA': -1.6806640625}"
Every girl disturbed this excited guy.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.19140625, 'PREP': -2.318359375, 'DET': -4.69921875, 'SVA': -2.21875}"
Waitresses lift those sock.,DET,determiner_noun_agreement_1,DET,"{'G': -2.330078125, 'PREP': -1.1669921875, 'DET': 8.5078125, 'SVA': -1.625}"
There are soon to be some plays about art impressing Elaine.,G,existential_there_subject_raising,G,"{'G': 5.16796875, 'PREP': -2.302734375, 'DET': -4.59765625, 'SVA': -2.265625}"
This is the first time in my life that I won anything like that.,G,Preposition_Replacing,PREP,"{'G': 2.43359375, 'PREP': 3.49609375, 'DET': -4.39453125, 'SVA': -3.986328125}"
The sweater that was disturbing Elaine can not ever tighten.,G,sentential_negation_npi_scope,G,"{'G': 5.10546875, 'PREP': -2.2265625, 'DET': -4.27734375, 'SVA': -2.521484375}"
Nina reveals these red thesis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.556640625, 'PREP': -1.033203125, 'DET': 8.515625, 'SVA': -1.427734375}"
Most women weren't noticing this customers.,DET,determiner_noun_agreement_2,DET,"{'G': -2.158203125, 'PREP': -1.306640625, 'DET': 8.4609375, 'SVA': -1.7236328125}"
The government is profiting.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.15625, 'PREP': -2.17578125, 'DET': -4.75390625, 'SVA': -2.28125}"
"What are clothes going to look like a century from now? Are they going to be the same, are they going to be colourful, are men going to wear long skirts and women boxer shorts?",G,Preposition_Missing,PREP,"{'G': 2.8671875, 'PREP': 3.146484375, 'DET': -4.5859375, 'SVA': -4.13671875}"
Kristin noticed this important bird.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.20703125, 'PREP': -2.248046875, 'DET': -4.6640625, 'SVA': -2.349609375}"
Rodney has discovered those shoes.,G,determiner_noun_agreement_2,G,"{'G': 5.1875, 'PREP': -2.298828125, 'DET': -4.62890625, 'SVA': -2.310546875}"
Most museums listen to these troubled man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.23828125, 'PREP': -1.205078125, 'DET': 8.46875, 'SVA': -1.7109375}"
Bradley weren't selling this mushroom.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.4609375, 'PREP': -1.79296875, 'DET': -1.8349609375, 'SVA': 6.1015625}"
The person tour some hospital.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.546875, 'PREP': -1.4326171875, 'DET': -2.138671875, 'SVA': 6.06640625}"
The college campuses haven't upset Michelle.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.19140625, 'PREP': -2.2734375, 'DET': -4.6328125, 'SVA': -2.296875}"
A lot of students break this feet.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.30859375, 'PREP': -1.19140625, 'DET': 8.5, 'SVA': -1.6357421875}"
A hypothesis weren't worrying a teenager.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5322265625, 'PREP': -1.5693359375, 'DET': -2.0078125, 'SVA': 6.10546875}"
A movie about the Great Lakes embarrass Jacqueline.,SVA,distractor_agreement_relational_noun,SVA,"{'G': 1.501953125, 'PREP': -2.61328125, 'DET': -4.55078125, 'SVA': 4.53125}"
Eric aren't stunning Monet.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.4140625, 'PREP': -1.732421875, 'DET': -2.048828125, 'SVA': 6.12890625}"
Many museums have talked about those unconvinced actor.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.22265625, 'PREP': -1.19921875, 'DET': 8.4609375, 'SVA': -1.734375}"
This spinach irritates these good person.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.404296875, 'PREP': -1.2841796875, 'DET': 8.5234375, 'SVA': -1.365234375}"
Michael concealed this movie theaters.,DET,determiner_noun_agreement_2,DET,"{'G': -2.560546875, 'PREP': -1.177734375, 'DET': 8.5234375, 'SVA': -1.251953125}"
The pedestrians who can't discover Bruce passes many museums.,SVA,distractor_agreement_relative_clause,SVA,"{'G': 0.435546875, 'PREP': -2.5625, 'DET': -3.716796875, 'SVA': 5.5703125}"
That university isn't alarmed by dancers.,G,passive_1,G,"{'G': 5.11328125, 'PREP': -2.41796875, 'DET': -4.52734375, 'SVA': -2.107421875}"
Jeffrey isn't running around these new hospital.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.544921875, 'PREP': -1.2451171875, 'DET': 8.5234375, 'SVA': -1.2021484375}"
The women wasn't concealing Wendy.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.4892578125, 'PREP': -1.6259765625, 'DET': -2.033203125, 'SVA': 6.10546875}"
All children research those basis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.37109375, 'PREP': -1.09375, 'DET': 8.4921875, 'SVA': -1.6396484375}"
Sabrina aren't boycotting the lake.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5888671875, 'PREP': -1.5732421875, 'DET': -1.88671875, 'SVA': 6.09765625}"
Kayla can't observe those hidden driver.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.408203125, 'PREP': -1.28515625, 'DET': 8.515625, 'SVA': -1.3671875}"
Crises were hurting Brian.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.1953125, 'PREP': -2.166015625, 'DET': -4.58203125, 'SVA': -2.482421875}"
The cashiers weren't breaking these brown feet.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.18359375, 'PREP': -2.345703125, 'DET': -4.68359375, 'SVA': -2.19140625}"
