text,labels,UID,prediction,Probabilities
The teacher disgust a lot of teenagers.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.267578125, 'PREP': -3.19140625, 'DET': -1.6240234375, 'SVA': 9.4296875}"
Those schools boast about this woman.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.1484375, 'PREP': -2.58203125, 'DET': -4.95703125, 'SVA': -3.0078125}"
Nancy boasts about this phenomena.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.6796875, 'PREP': -2.5546875, 'DET': 11.15625, 'SVA': -1.826171875}"
Every lady who shouldn't exit the schools does manage to mutter.,G,distractor_agreement_relative_clause,G,"{'G': 7.23046875, 'PREP': -2.294921875, 'DET': -5.66796875, 'SVA': -3.01171875}"
The alumnus are watching Kendra.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.228515625, 'PREP': -3.2109375, 'DET': -1.6298828125, 'SVA': 9.421875}"
"We feel that taking part to it would be a great opportunity for us since we will be able to get some information about the world of fashion, which is becoming more and more important in our time.",PREP,Preposition_Replacing,PREP,"{'G': 0.9658203125, 'PREP': 5.71484375, 'DET': -5.546875, 'SVA': -5.33984375}"
Most mountains should often alarm these committees.,G,npi_present_2,G,"{'G': 7.2265625, 'PREP': -2.3125, 'DET': -5.39453125, 'SVA': -3.216796875}"
Every synthesis wasn't annoying the lady.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.2109375, 'PREP': -2.41796875, 'DET': -5.37890625, 'SVA': -3.041015625}"
When I was at the university I was very keen on basketball and I played in the university team.,PREP,Preposition_Replacing,PREP,"{'G': 3.2421875, 'PREP': 3.94140625, 'DET': -6.77734375, 'SVA': -5.39453125}"
Parentheses annoys Emily.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.29296875, 'PREP': -3.078125, 'DET': -2.955078125, 'SVA': 8.9375}"
Jacqueline skates around this oasis.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.203125, 'PREP': -2.470703125, 'DET': -5.19921875, 'SVA': -3.0625}"
The guys have healed Russell.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.1171875, 'PREP': -2.609375, 'DET': -5.1640625, 'SVA': -2.7578125}"
Only steak that a lot of guests notice ever embarrassed Danielle.,G,only_npi_scope,SVA,"{'G': 2.525390625, 'PREP': -3.08984375, 'DET': -5.5, 'SVA': 5.28125}"
The teachers argue about those guys.,G,determiner_noun_agreement_1,G,"{'G': 7.13671875, 'PREP': -2.59375, 'DET': -4.9453125, 'SVA': -2.9921875}"
Most dancers describe these men.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.0703125, 'PREP': -2.6953125, 'DET': -4.86328125, 'SVA': -2.78125}"
"I also would prefer to sleep in tents, which are more comfortable, and, because I have been doing lots of camping, I am quite used to this kind of accommodation.",G,Preposition_Replacing,G,"{'G': 5.16015625, 'PREP': 1.271484375, 'DET': -6.66796875, 'SVA': -4.34765625}"
The shows about Monet wasn't scaring Liam.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.12890625, 'PREP': -3.08984375, 'DET': -1.9658203125, 'SVA': 9.34375}"
Jessica wasn't thinking about those black print.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.599609375, 'PREP': -2.78515625, 'DET': 11.1875, 'SVA': -1.6064453125}"
Some university that had helped all people were replying.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.2890625, 'PREP': -3.11328125, 'DET': -1.708984375, 'SVA': 9.3984375}"
Some door annoys that hidden man.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.140625, 'PREP': -2.5, 'DET': -5.42578125, 'SVA': -2.763671875}"
The granddaughters of Eva has explained these libraries aren't tempting Carolyn to reveal Ellen.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.0712890625, 'PREP': -3.193359375, 'DET': -3.060546875, 'SVA': 8.8359375}"
Eva has exited those smooth oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.22265625, 'PREP': -2.427734375, 'DET': -5.28125, 'SVA': -3.09375}"
A lot of customers that upset Melissa haven't admired some cafes.,G,distractor_agreement_relative_clause,G,"{'G': 7.1953125, 'PREP': -2.44921875, 'DET': -5.30078125, 'SVA': -3.01953125}"
The rules must be respected by all people if you don't want to be kicked out of school.,G,Preposition_Replacing,G,"{'G': 4.94921875, 'PREP': 1.41796875, 'DET': -6.6171875, 'SVA': -4.29296875}"
Mary couldn't respect these public park.,DET,determiner_noun_agreement_2,DET,"{'G': -2.626953125, 'PREP': -2.7421875, 'DET': 11.203125, 'SVA': -1.64453125}"
The children examine that movie.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.12109375, 'PREP': -2.62109375, 'DET': -4.92578125, 'SVA': -2.92578125}"
The men aren't talking to Jerry.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.16796875, 'PREP': -2.53125, 'DET': -5.08984375, 'SVA': -3.005859375}"
The children hasn't died.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.119140625, 'PREP': -3.201171875, 'DET': -1.794921875, 'SVA': 9.375}"
She hit me and I decided then that I should never speak with her again.,PREP,Preposition_Replacing,PREP,"{'G': 2.373046875, 'PREP': 4.9765625, 'DET': -6.72265625, 'SVA': -5.6796875}"
Paula knows who the library that can't communicate wasn't talking to.,G,wh_vs_that_with_gap_long_distance,G,"{'G': 7.25390625, 'PREP': -2.275390625, 'DET': -5.484375, 'SVA': -3.23046875}"
"People have invented such things as TV, radio, telephones and so on which made us able to hear the news quickly and stay in touch with people easily.",G,Preposition_Replacing,PREP,"{'G': 2.265625, 'PREP': 5.140625, 'DET': -6.72265625, 'SVA': -5.7421875}"
This louse haven't shocked Catherine.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.279296875, 'PREP': -3.189453125, 'DET': -1.6103515625, 'SVA': 9.4296875}"
Most patients think about that big girls.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.6875, 'PREP': -2.666015625, 'DET': 11.203125, 'SVA': -1.6787109375}"
"However, we'd like to ask about London Fashion and Leisure Show that we've seen an advertisement for in this week's college newspaper. We would appreciate it if you could give us a chance to go there while we are visiting London.",G,Preposition_Unnecessary,G,"{'G': 5.390625, 'PREP': 1.09375, 'DET': -6.72265625, 'SVA': -4.3671875}"
Charles discovers these diagnosis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.716796875, 'PREP': -2.68359375, 'DET': 11.171875, 'SVA': -1.5791015625}"
A lot of nuclei vanishes.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.126953125, 'PREP': -3.236328125, 'DET': -1.7265625, 'SVA': 9.3828125}"
The doctor haven't conferred.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.314453125, 'PREP': -3.16796875, 'DET': -1.5888671875, 'SVA': 9.4296875}"
Ella hasn't investigated that man.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.21875, 'PREP': -2.42578125, 'DET': -5.1328125, 'SVA': -3.224609375}"
Brian runs around that oases.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.716796875, 'PREP': -2.619140625, 'DET': 11.203125, 'SVA': -1.6943359375}"
These dancers praises Laurie.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.052734375, 'PREP': -3.13671875, 'DET': -1.984375, 'SVA': 9.3359375}"
"Such simple and everyday things like a telephone, a car, a computer so only seem to be normal and everyday for us as we use them every day.",PREP,Preposition_Unnecessary,G,"{'G': 4.6171875, 'PREP': 1.814453125, 'DET': -6.5859375, 'SVA': -4.44921875}"
George talked about these sick senator.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.720703125, 'PREP': -2.65234375, 'DET': 11.171875, 'SVA': -1.6220703125}"
The pedestrian is driving to this lake.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.2109375, 'PREP': -2.44140625, 'DET': -5.16796875, 'SVA': -3.158203125}"
The woman isn't scratching.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.15625, 'PREP': -2.556640625, 'DET': -5.0078125, 'SVA': -3.017578125}"
I would prefer to stay in a cabin because I have not really had good experiences in camping in tents. Last time a bear came inside while I was in the tent.,PREP,Preposition_Replacing,PREP,"{'G': 2.962890625, 'PREP': 4.23828125, 'DET': -6.7265625, 'SVA': -5.4921875}"
There happened to be a banana looking like these pictures.,G,existential_there_subject_raising,G,"{'G': 7.26171875, 'PREP': -2.103515625, 'DET': -5.64453125, 'SVA': -3.41015625}"
A lot of senators who had disturbed Ellen profits.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.130859375, 'PREP': -3.126953125, 'DET': -1.8984375, 'SVA': 9.3515625}"
The waiter get a job.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.345703125, 'PREP': -3.091796875, 'DET': -1.638671875, 'SVA': 9.421875}"
This girl that hadn't fired women does learn.,G,distractor_agreement_relative_clause,G,"{'G': 7.234375, 'PREP': -2.337890625, 'DET': -5.5234375, 'SVA': -3.068359375}"
Kendra would worry that standing women.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.591796875, 'PREP': -2.443359375, 'DET': 10.953125, 'SVA': -1.94921875}"
Monica notices that red cafe.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.11328125, 'PREP': -2.646484375, 'DET': -4.7890625, 'SVA': -2.984375}"
The analyses were talking about Teresa.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.1640625, 'PREP': -2.52734375, 'DET': -5.1171875, 'SVA': -2.98828125}"
"I am not very good at painting, but I choose it because it is a good opportunity to do it.",G,Preposition_Missing,G,"{'G': 5.06640625, 'PREP': 1.34375, 'DET': -6.63671875, 'SVA': -4.328125}"
This patient concealed these blue grocery stores.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.1171875, 'PREP': -2.623046875, 'DET': -4.7734375, 'SVA': -3.0546875}"
"Thank you, it was great to hear for about my prize.",PREP,Preposition_Unnecessary,PREP,"{'G': 0.2548828125, 'PREP': 5.546875, 'DET': -4.76171875, 'SVA': -4.4765625}"
All cashiers that had embarrassed Dennis doesn't protest.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.15625, 'PREP': -3.10546875, 'DET': -1.8916015625, 'SVA': 9.3515625}"
Every waitress wasn't arguing about these bases.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.23828125, 'PREP': -2.369140625, 'DET': -5.31640625, 'SVA': -3.203125}"
A brother of many adults doesn't fail to bake.,G,distractor_agreement_relational_noun,G,"{'G': 7.26171875, 'PREP': -2.2421875, 'DET': -5.62890625, 'SVA': -3.19140625}"
"1. First of all, I was really furious of watching a show starring a different actor, instead of Danny Brook,",PREP,Preposition_Replacing,PREP,"{'G': 1.306640625, 'PREP': 5.671875, 'DET': -5.98046875, 'SVA': -5.49609375}"
The play about the Borgias have won.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.357421875, 'PREP': -3.046875, 'DET': -1.6845703125, 'SVA': 9.390625}"
I am only available in July. Is that okay for you?,G,Preposition_Replacing,G,"{'G': 6.07421875, 'PREP': 0.1678466796875, 'DET': -6.62109375, 'SVA': -4.15234375}"
The lamps shock those hidden alumni.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.07421875, 'PREP': -2.693359375, 'DET': -4.88671875, 'SVA': -2.794921875}"
The truth of Shopping,PREP,Preposition_Replacing,SVA,"{'G': -1.3173828125, 'PREP': -1.53125, 'DET': -4.41796875, 'SVA': 7.9765625}"
Paul shouldn't examine this big brochure.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.23828125, 'PREP': -2.35546875, 'DET': -5.18359375, 'SVA': -3.32421875}"
Naomi wouldn't bring that stimuli.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.51953125, 'PREP': -2.716796875, 'DET': 11.125, 'SVA': -1.81640625}"
"It wasn't difficult to find the right hall for the shows, I would say it was very well organised.",G,Preposition_Replacing,G,"{'G': 4.57421875, 'PREP': 1.880859375, 'DET': -6.56640625, 'SVA': -4.4921875}"
The men exits this grocery store.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.97265625, 'PREP': -3.09375, 'DET': -2.154296875, 'SVA': 9.296875}"
A lot of cafes haven't worried these children.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.21875, 'PREP': -2.388671875, 'DET': -5.26953125, 'SVA': -3.185546875}"
Some lady that leaves the Lutherans blinks.,G,distractor_agreement_relative_clause,G,"{'G': 7.16796875, 'PREP': -2.458984375, 'DET': -5.58203125, 'SVA': -2.72265625}"
Many hamsters find these cheap skirt.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.5859375, 'PREP': -2.791015625, 'DET': 11.1328125, 'SVA': -1.60546875}"
Every girl disturbed this excited guy.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.109375, 'PREP': -2.619140625, 'DET': -4.9765625, 'SVA': -2.8984375}"
Waitresses lift those sock.,DET,determiner_noun_agreement_1,DET,"{'G': -2.673828125, 'PREP': -2.75, 'DET': 11.1875, 'SVA': -1.5595703125}"
There are soon to be some plays about art impressing Elaine.,G,existential_there_subject_raising,G,"{'G': 7.21875, 'PREP': -2.125, 'DET': -5.77734375, 'SVA': -3.193359375}"
This is the first time in my life that I won anything like that.,G,Preposition_Replacing,G,"{'G': 4.56640625, 'PREP': 1.8046875, 'DET': -6.51953125, 'SVA': -4.40625}"
The sweater that was disturbing Elaine can not ever tighten.,G,sentential_negation_npi_scope,G,"{'G': 7.2109375, 'PREP': -2.298828125, 'DET': -5.6015625, 'SVA': -3.03125}"
Nina reveals these red thesis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.7109375, 'PREP': -2.61328125, 'DET': 11.1484375, 'SVA': -1.6572265625}"
Most women weren't noticing this customers.,DET,determiner_noun_agreement_2,DET,"{'G': -2.197265625, 'PREP': -2.90625, 'DET': 11.046875, 'SVA': -1.958984375}"
The government is profiting.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.21875, 'PREP': -2.353515625, 'DET': -5.4296875, 'SVA': -3.08984375}"
"What are clothes going to look like a century from now? Are they going to be the same, are they going to be colourful, are men going to wear long skirts and women boxer shorts?",G,Preposition_Missing,G,"{'G': 4.73046875, 'PREP': 1.7158203125, 'DET': -6.58984375, 'SVA': -4.3828125}"
Kristin noticed this important bird.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.14453125, 'PREP': -2.576171875, 'DET': -4.84765625, 'SVA': -3.11328125}"
Rodney has discovered those shoes.,G,determiner_noun_agreement_2,G,"{'G': 7.1953125, 'PREP': -2.4921875, 'DET': -5.12890625, 'SVA': -3.080078125}"
Most museums listen to these troubled man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.607421875, 'PREP': -2.78125, 'DET': 11.15625, 'SVA': -1.595703125}"
Bradley weren't selling this mushroom.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.732421875, 'PREP': -3.11328125, 'DET': -2.419921875, 'SVA': 9.1953125}"
The person tour some hospital.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.34765625, 'PREP': -3.134765625, 'DET': -1.5791015625, 'SVA': 9.4296875}"
The college campuses haven't upset Michelle.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.15625, 'PREP': -2.546875, 'DET': -5.1171875, 'SVA': -2.951171875}"
A lot of students break this feet.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.62890625, 'PREP': -2.552734375, 'DET': 11.09375, 'SVA': -1.87109375}"
A hypothesis weren't worrying a teenager.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.244140625, 'PREP': -3.1328125, 'DET': -1.7314453125, 'SVA': 9.390625}"
A movie about the Great Lakes embarrass Jacqueline.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.267578125, 'PREP': -3.16015625, 'DET': -1.669921875, 'SVA': 9.4140625}"
Eric aren't stunning Monet.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.07421875, 'PREP': -3.15625, 'DET': -1.9384765625, 'SVA': 9.3515625}"
Many museums have talked about those unconvinced actor.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.54296875, 'PREP': -2.8203125, 'DET': 11.1875, 'SVA': -1.6435546875}"
This spinach irritates these good person.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.845703125, 'PREP': -2.55859375, 'DET': 11.2109375, 'SVA': -1.5810546875}"
Michael concealed this movie theaters.,DET,determiner_noun_agreement_2,DET,"{'G': -2.73828125, 'PREP': -2.408203125, 'DET': 11.0703125, 'SVA': -1.8955078125}"
The pedestrians who can't discover Bruce passes many museums.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.21875, 'PREP': -3.09375, 'DET': -1.8232421875, 'SVA': 9.3671875}"
That university isn't alarmed by dancers.,G,passive_1,G,"{'G': 7.16015625, 'PREP': -2.55078125, 'DET': -4.92578125, 'SVA': -3.08984375}"
Jeffrey isn't running around these new hospital.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.626953125, 'PREP': -2.75, 'DET': 11.203125, 'SVA': -1.62109375}"
The women wasn't concealing Wendy.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.046875, 'PREP': -3.130859375, 'DET': -2.001953125, 'SVA': 9.328125}"
All children research those basis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.59765625, 'PREP': -2.78515625, 'DET': 11.1875, 'SVA': -1.6337890625}"
Sabrina aren't boycotting the lake.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.140625, 'PREP': -3.146484375, 'DET': -1.8740234375, 'SVA': 9.3671875}"
Kayla can't observe those hidden driver.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.70703125, 'PREP': -2.69921875, 'DET': 11.21875, 'SVA': -1.5712890625}"
Crises were hurting Brian.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.0625, 'PREP': -2.671875, 'DET': -5.14453125, 'SVA': -2.560546875}"
The cashiers weren't breaking these brown feet.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.203125, 'PREP': -2.453125, 'DET': -5.1484375, 'SVA': -3.14453125}"
Liam praises those waiter.,DET,determiner_noun_agreement_2,DET,"{'G': -2.671875, 'PREP': -2.7421875, 'DET': 11.171875, 'SVA': -1.552734375}"
Natalie is finding these hats.,G,determiner_noun_agreement_1,G,"{'G': 7.17578125, 'PREP': -2.544921875, 'DET': -5.09375, 'SVA': -2.98828125}"
